wallet,timing_class,first_buy_ts,first_buy_utc,first_buy_days_before_migration,last_buy_ts,last_buy_utc,last_buy_minutes_before_migration,buy_count_prebond,sell_count_prebond,buy_tokens_prebond,sell_tokens_prebond,net_tokens_prebond,buy_sol_prebond,sell_sol_prebond,buy_usd_prebond,sell_usd_prebond,maker_tags,maker_token_tags,maker_event_tags,gmgn_total_trade_snapshot,gmgn_realized_profit_snapshot,gmgn_unrealized_profit_snapshot,buy_sol_7d,buy_tokens_7d,net_tokens_7d,buy_count_7d,buy_sol_24h,buy_tokens_24h,net_tokens_24h,buy_count_24h,buy_sol_6h,buy_tokens_6h,net_tokens_6h,buy_count_6h,buy_sol_1h,buy_tokens_1h,net_tokens_1h,buy_count_1h,buy_sol_30m,buy_tokens_30m,net_tokens_30m,buy_count_30m,buy_sol_10m,buy_tokens_10m,net_tokens_10m,buy_count_10m,launch_bundle,late_signal_score,currently_top_holder,holder_token_account,holder_rank,holder_addr_type,holder_exchange,holder_current_balance,holder_current_supply_pct,holder_current_usd_value,holder_start_holding_ts,holder_start_holding_utc,holder_start_minutes_before_migration,holder_holder_timing_class,holder_is_on_curve,holder_is_new,holder_is_suspicious,holder_transfer_in,holder_buy_volume_cur,holder_buy_amount_cur,holder_sell_volume_cur,holder_sell_amount_cur,holder_buy_tx_count_cur,holder_sell_tx_count_cur,holder_history_bought_cost,holder_history_sold_income,holder_profit,holder_profit_change,holder_realized_profit,holder_unrealized_profit,holder_avg_cost,holder_avg_sold,holder_native_funder,holder_native_funding_amount,holder_native_funding_ts,holder_native_funding_utc,holder_native_funding_tx,holder_token_transfer_type,holder_tags,holder_maker_token_tags,holder_gmgn_name,holder_gmgn_twitter_username,holder_wallet_created_ts,holder_wallet_created_utc
EmQSdt9xVRMCjJH1XCuXjDbGrSTtwUH1W95YG1QaEMpG,hour-before,1787263376,2026-08-20T22:02:56+00:00,0.02425,1787263376,2026-08-20T22:02:56+00:00,34.917,1,1,570806.440328,570806.440328,0.0,0.125573045,0.102196062,10.9801070548,8.92580405508,"axiom,paper_hands",,,4,-6.1504917318,0.0,0.125573045,570806.440328,0.0,1,0.125573045,570806.440328,0.0,1,0.125573045,570806.440328,0.0,1,0.125573045,570806.440328,0.0,1,0,0,-570806.440328,0,0,0,0,0,False,3.892764395,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1mx2VppWXVciew5BjcegTvdBRShJezNxk3usDdRi7vq,final-ten-minutes,1787265395,2026-08-20T22:36:35+00:00,0.00088,1787265395,2026-08-20T22:36:35+00:00,1.267,1,0,271840.663398,0,271840.663398,0.097777777,0,8.54284437649,0,axiom,,,2,543.99198447918,0.0,0.097777777,271840.663398,271840.663398,1,0.097777777,271840.663398,271840.663398,1,0.097777777,271840.663398,271840.663398,1,0.097777777,271840.663398,271840.663398,1,0.097777777,271840.663398,271840.663398,1,0.097777777,271840.663398,271840.663398,1,False,3.791840635398,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54i4V3AtFrhHYkn4GjkU4HzCEYKpcVv4gyjWhe1KW4Ry,hour-before,1787263860,2026-08-20T22:11:00+00:00,0.01865,1787265060,2026-08-20T22:31:00+00:00,6.85,2,0,438182.804869,0,438182.804869,0.100000002,0,8.74400017488,0,trojan,,,16,410.18363659523,0.0,0.100000002,438182.804869,438182.804869,2,0.100000002,438182.804869,438182.804869,2,0.100000002,438182.804869,438182.804869,2,0.100000002,438182.804869,438182.804869,2,0.100000002,438182.804869,438182.804869,2,0.050000001,161842.740569,161842.740569,1,False,3.788182871869,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B4tNdaY2rEWPPVFp2zpFGjF34BmCXqJ4bytEgVFoy9GB,hour-before,1787263376,2026-08-20T22:02:56+00:00,0.02425,1787263376,2026-08-20T22:02:56+00:00,34.917,1,1,538777.145755,538777.145755,0.0,0.118871399,0.096714514,10.39411512856,8.44704565276,"axiom,paper_hands",,,4,-6.55215964513,0.0,0.118871399,538777.145755,0.0,1,0.118871399,538777.145755,0.0,1,0.118871399,538777.145755,0.0,1,0.118871399,538777.145755,0.0,1,0,0,-538777.145755,0,0,0,0,0,False,3.685013369,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5XB9wdZfx4n9T19KvB5wtME2fFhAsMWDYin93RdkZdcy,hour-before,1787263295,2026-08-20T22:01:35+00:00,0.02519,1787263295,2026-08-20T22:01:35+00:00,36.267,1,1,528897.127663,528897.127663,0.0,0.110720633,0.1032513,9.68251935585,9.033456237,"fomo,fresh_wallet",,,4,-2.405013025591177,0.0,0.110720633,528897.127663,0.0,1,0.110720633,528897.127663,0.0,1,0.110720633,528897.127663,0.0,1,0.110720633,528897.127663,0.0,1,0,0,-528897.127663,0,0,0,0,0,False,3.432339623,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8NsLuu5sdp83EEqudgcjMEpJADZ7R7iakGbDECcDyP52,hour-before,1787262113,2026-08-20T21:41:53+00:00,0.03887,1787262113,2026-08-20T21:41:53+00:00,55.967,1,1,995325.622515,995325.622515,0.0,0.110465971,0.094720831,9.67460974018,8.29565037898,fomo,,,13,258.9303304958375,0.0,0.110465971,995325.622515,0.0,1,0.110465971,995325.622515,0.0,1,0.110465971,995325.622515,0.0,1,0.110465971,995325.622515,0.0,1,0,0,0,0,0,0,0,0,False,3.424445101,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrGNspkPEZi22MjeWsiQ3VApDofegn1A3yMQhGqT4EdZ,hour-before,1787262103,2026-08-20T21:41:43+00:00,0.03898,1787262103,2026-08-20T21:41:43+00:00,56.133,1,1,895082.001827,895082.001827,0.0,0.104622908,0.085711022,9.16287428264,7.50571419654,,,,2,-1.83397236974,0.0,0.104622908,895082.001827,0.0,1,0.104622908,895082.001827,0.0,1,0.104622908,895082.001827,0.0,1,0.104622908,895082.001827,0.0,1,0,0,0,0,0,0,0,0,False,3.243310148,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21SZXgmSST8Y1VrRW9YSEBvLS4Ciq4BDa2pEjJVpB4Vx,hour-before,1787262103,2026-08-20T21:41:43+00:00,0.03898,1787262103,2026-08-20T21:41:43+00:00,56.133,1,1,855595.992811,855595.992811,0.0,0.101202507,0.0816831,8.86331556306,7.152989067,,,,2,-1.88094208913,0.0,0.101202507,855595.992811,0.0,1,0.101202507,855595.992811,0.0,1,0.101202507,855595.992811,0.0,1,0.101202507,855595.992811,0.0,1,0,0,0,0,0,0,0,0,False,3.137277717,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8hQBGkUzxJHeJTxr6iVYheZqGpooNm49vCF3CKprYYZu,hour-before,1787262096,2026-08-20T21:41:36+00:00,0.03906,1787262096,2026-08-20T21:41:36+00:00,56.25,1,1,1276631.068831,1276631.068831,0.0,0.098765431,0.141422596,8.65086410129,12.38296250576,,,,2,3.45078467628,0.0,0.098765431,1276631.068831,0.0,1,0.098765431,1276631.068831,0.0,1,0.098765431,1276631.068831,0.0,1,0.098765431,1276631.068831,0.0,1,0,0,0,0,0,0,0,0,False,3.061728361,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YV9BAxBd78w1dmEhW41zfdsTitoPbMhZ2AXQiiGZpV3,final-ten-minutes,1787265437,2026-08-20T22:37:17+00:00,0.00039,1787265437,2026-08-20T22:37:17+00:00,0.567,1,0,216099.718435,0,216099.718435,0.079012344,0,6.90251837184,0,,,,3,439.03548213396,0.0,0.079012344,216099.718435,216099.718435,1,0.079012344,216099.718435,216099.718435,1,0.079012344,216099.718435,216099.718435,1,0.079012344,216099.718435,216099.718435,1,0.079012344,216099.718435,216099.718435,1,0.079012344,216099.718435,216099.718435,1,False,3.060544102435,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HS6Rzd9Peh7RsoUYskrpZsfq1YGp5q3HpXckj7RStqw6,hour-before,1787262125,2026-08-20T21:42:05+00:00,0.03873,1787262125,2026-08-20T21:42:05+00:00,55.767,1,1,995695.700703,995695.700703,0.0,0.097777777,0.107920753,8.56142215412,9.44522430256,axiom,,,2,0.71151336264,0.0,0.097777777,995695.700703,0.0,1,0.097777777,995695.700703,0.0,1,0.097777777,995695.700703,0.0,1,0.097777777,995695.700703,0.0,1,0,0,0,0,0,0,0,0,False,3.0311110869999998,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8LNUDQ2AwPRRwJaz2GV6PL3ZV54Mct1GHx1xsMcPPXix,final-ten-minutes,1787265412,2026-08-20T22:36:52+00:00,0.00068,1787265412,2026-08-20T22:36:52+00:00,0.983,1,0,210318.999097,0,210318.999097,0.076339563,0,6.66902422368,0,fomo,,,22,166.27737174852666,0.0,0.076339563,210318.999097,210318.999097,1,0.076339563,210318.999097,210318.999097,1,0.076339563,210318.999097,210318.999097,1,0.076339563,210318.999097,210318.999097,1,0.076339563,210318.999097,210318.999097,1,0.076339563,210318.999097,210318.999097,1,False,2.9585432670969998,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9GoZtPb7THVNrZhc6iFUudsXbtMJi7QdmE3MBi9gkw1W,six-hours-before,1787254167,2026-08-20T19:29:27+00:00,0.13083,1787254167,2026-08-20T19:29:27+00:00,188.4,1,3,2670850.453312,2670850.453312,0.0,0.12178702,0.318731991,10.6356604566,27.90592580468,,,,4,16.88013384893,0.0,0.12178702,2670850.453312,0.0,1,0.12178702,2670850.453312,0.0,1,0.12178702,2670850.453312,0.0,1,0,0,-2670850.453312,0,0,0,0,0,0,0,0,0,False,2.92288848,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMQSGHnddMZqh17TY5Uemt1tqcs3aP2aqA9ivqK3SD2K,hour-before,1787262145,2026-08-20T21:42:25+00:00,0.0385,1787262145,2026-08-20T21:42:25+00:00,55.433,1,1,803445.070485,803445.070485,0.0,0.090629574,0.086796421,7.9346192037,7.59642276592,"fomo,fresh_wallet",,,2,-0.66693124065,0.0,0.090629574,803445.070485,0.0,1,0.090629574,803445.070485,0.0,1,0.090629574,803445.070485,0.0,1,0.090629574,803445.070485,0.0,1,0,0,0,0,0,0,0,0,False,2.8095167940000003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7KmQ56Ho3u6yBwMyuqNCi2oybFzupcXMmxPvm7KshpYZ,hour-before,1787264493,2026-08-20T22:21:33+00:00,0.01132,1787264493,2026-08-20T22:21:33+00:00,16.3,1,1,443789.522348,443789.522348,0.0,0.088,0.095008893,7.6956,8.30947778178,,,,2,0.23802968626,0.0,0.088,443789.522348,0.0,1,0.088,443789.522348,0.0,1,0.088,443789.522348,0.0,1,0.088,443789.522348,0.0,1,0.088,443789.522348,0.0,1,0,0,0,0,False,2.728,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByV1UsQzksXJ8MG3rNFwDnaTTbHk9iThWc12nEVKjdHL,six-hours-before,1787254244,2026-08-20T19:30:44+00:00,0.12994,1787254244,2026-08-20T19:30:44+00:00,187.117,1,1,1775345.889439,1775345.889439,0.0,0.098765431,0.110880102,8.62024681768,9.67318009848,,,,2,0.85645655704,0.0,0.098765431,1775345.889439,0.0,1,0.098765431,1775345.889439,0.0,1,0.098765431,1775345.889439,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2.370370344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoduAmZsXFZZMPXWC53uJJACJENzNt2HtZGbQtQhMWfE,six-hours-before,1787254244,2026-08-20T19:30:44+00:00,0.12994,1787254244,2026-08-20T19:30:44+00:00,187.117,1,1,1767087.822313,1767087.822313,0.0,0.098765431,0.110910933,8.62024681768,9.67808801358,,,,2,0.86131473716,0.0,0.098765431,1767087.822313,0.0,1,0.098765431,1767087.822313,0.0,1,0.098765431,1767087.822313,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2.370370344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t6oDnL6QGfrUPfekZ37aj7kxSkifZBQLfySE1XA6hsh,six-hours-before,1787254664,2026-08-20T19:37:44+00:00,0.12508,1787254664,2026-08-20T19:37:44+00:00,180.117,1,1,2002000.557321,2002000.557321,0.0,0.097777777,0.100029076,8.53991104318,8.72953746252,axiom,,,2,-0.09035469471,0.0,0.097777777,2002000.557321,0.0,1,0.097777777,2002000.557321,0.0,1,0.097777777,2002000.557321,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2.346666648,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,final-ten-minutes,1787265420,2026-08-20T22:37:00+00:00,0.00059,1787265420,2026-08-20T22:37:00+00:00,0.85,1,0,155603.174938,0,155603.174938,0.055231349,0,4.82445833515,0,"bluechip_owner,sandwich_bot",,,101,-7.567170751724813,0.0,0.055231349,155603.174938,155603.174938,1,0.055231349,155603.174938,155603.174938,1,0.055231349,155603.174938,155603.174938,1,0.055231349,155603.174938,155603.174938,1,0.055231349,155603.174938,155603.174938,1,0.055231349,155603.174938,155603.174938,1,False,2.143931738938,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6WMVkJSF98co7SRweG2L8pWYKcdi8UUR5vLNmk27nD7s,six-hours-before,1787254249,2026-08-20T19:30:49+00:00,0.12988,1787254351,2026-08-20T19:32:31+00:00,185.333,2,1,1445398.837544,1445398.837544,0.0,0.087999999,0.070544904,7.68005324604,6.15222107784,axiom,,,3,-1.68672579831,0.0,0.087999999,1445398.837544,0.0,2,0.087999999,1445398.837544,0.0,2,0.087999999,1445398.837544,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,False,2.111999976,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7xN2sf7Gcj5MxzJsTKJ2HrwTpmRgLUL6LYZxkGzwcqv,hour-before,1787264119,2026-08-20T22:15:19+00:00,0.01565,1787264119,2026-08-20T22:15:19+00:00,22.533,1,0,292396.188799,0,292396.188799,0.055380922,0,4.8402925828,0,fomo,,,8,49.96696027383,0.0,0.055380922,292396.188799,292396.188799,1,0.055380922,292396.188799,292396.188799,1,0.055380922,292396.188799,292396.188799,1,0.055380922,292396.188799,292396.188799,1,0.055380922,292396.188799,292396.188799,1,0,0,0,0,False,2.009204770799,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q5xXToD4qKd6N3wanHzP6Cn7vZ9Fj7118aWG2Ki9R9p,final-ten-minutes,1787265362,2026-08-20T22:36:02+00:00,0.00126,1787265362,2026-08-20T22:36:02+00:00,1.817,1,0,178312.496139,0,178312.496139,0.04968115,0,4.3426293215,0,fresh_wallet,,,2,13.00267914763,0.0,0.04968115,178312.496139,178312.496139,1,0.04968115,178312.496139,178312.496139,1,0.04968115,178312.496139,178312.496139,1,0.04968115,178312.496139,178312.496139,1,0.04968115,178312.496139,178312.496139,1,0.04968115,178312.496139,178312.496139,1,False,1.966833896139,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5VoFDVDEn8HnbnMVyGPkpmZZTGLk2keMHEsKTTdocYLh,final-ten-minutes,1787264947,2026-08-20T22:29:07+00:00,0.00606,1787264947,2026-08-20T22:29:07+00:00,8.733,1,0,166967.683703,0,166967.683703,0.049362961,0,4.31679093945,0,fomo,,,18,26.789205916309715,0.0,0.049362961,166967.683703,166967.683703,1,0.049362961,166967.683703,166967.683703,1,0.049362961,166967.683703,166967.683703,1,0.049362961,166967.683703,166967.683703,1,0.049362961,166967.683703,166967.683703,1,0.049362961,166967.683703,166967.683703,1,False,1.9440342797030001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885apdu7gL97TxRmzfUa1fPdRGXjfB21Dbp5nn4urc,final-ten-minutes,1787265169,2026-08-20T22:32:49+00:00,0.0035,1787265170,2026-08-20T22:32:50+00:00,5.017,5,1,167664.503939,167664.503939,0.0,0.048888885,0.049486674,4.27357299339,4.32612504108,axiom,,,6,-0.08421663762,0.0,0.048888885,167664.503939,0.0,5,0.048888885,167664.503939,0.0,5,0.048888885,167664.503939,0.0,5,0.048888885,167664.503939,0.0,5,0.048888885,167664.503939,0.0,5,0.048888885,167664.503939,0.0,5,False,1.75999986,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EE2Fe3hWdNJbR6v4YXmUMxXMBZ9Y2YTsakQqQ4rRHfQ,hour-before,1787262811,2026-08-20T21:53:31+00:00,0.03079,1787262811,2026-08-20T21:53:31+00:00,44.333,1,0,357157.941134,0,357157.941134,0.037388641,0,3.27412329237,0,fresh_wallet,,,2,84.04587515615,0.0,0.037388641,357157.941134,357157.941134,1,0.037388641,357157.941134,357157.941134,1,0.037388641,357157.941134,357157.941134,1,0.037388641,357157.941134,357157.941134,1,0,0,0,0,0,0,0,0,False,1.516205812134,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7PHEKEJ8aUxwBMdHN6k13AX6qgVnrBZhgTPwva6XNSs,hour-before,1787262965,2026-08-20T21:56:05+00:00,0.029,1787262965,2026-08-20T21:56:05+00:00,41.767,1,2,289870.254588,289870.254588,0.0,0.048888888,0.056387747,4.27826658888,4.93087127146,axiom,,,13,7.58559841828,0.0,0.048888888,289870.254588,0.0,1,0.048888888,289870.254588,0.0,1,0.048888888,289870.254588,0.0,1,0.048888888,289870.254588,0.0,1,0,0,-289870.254588,0,0,0,0,0,False,1.515555528,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FoUtL6Kd8Nh14E7whBhXg1Eyw5cQPq3E7Xbayji2KdUi,hour-before,1787264291,2026-08-20T22:18:11+00:00,0.01366,1787264291,2026-08-20T22:18:11+00:00,19.667,1,1,247562.944867,247562.944867,0.0,0.048888888,0.049188939,4.27239992232,4.29517815348,"axiom,fresh_wallet",,,6,-0.535277163,0.0,0.048888888,247562.944867,0.0,1,0.048888888,247562.944867,0.0,1,0.048888888,247562.944867,0.0,1,0.048888888,247562.944867,0.0,1,0.048888888,247562.944867,0.0,1,0,0,0,0,False,1.515555528,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iFKaULhKu1hmm7GjBVr2ALCK2MmjqYKGy4Shz7nkgj2,hour-before,1787263582,2026-08-20T22:06:22+00:00,0.02186,1787263653,2026-08-20T22:07:33+00:00,30.3,2,1,240822.63013,240822.63013,0.0,0.046797743,0.072544478,4.08778673542,6.33893648764,"axiom,trojan",,,6,1.1613530156,0.0,0.046797743,240822.63013,0.0,2,0.046797743,240822.63013,0.0,2,0.046797743,240822.63013,0.0,2,0.046797743,240822.63013,0.0,2,0,0,-240822.63013,0,0,0,-240822.63013,0,False,1.4507300330000001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8yjA1ZRSxaLfKFx6Mg8dn1MHXZverrqF1rvsU8zLrPkN,six-hours-before,1787256272,2026-08-20T20:04:32+00:00,0.10647,1787256272,2026-08-20T20:04:32+00:00,153.317,1,1,1109282.164651,1109282.164651,0.0,0.055363143,0.055363142,4.83597054105,4.83763134796,fomo,,,6,2.16305226379,0.0,0.055363143,1109282.164651,0.0,1,0.055363143,1109282.164651,0.0,1,0.055363143,1109282.164651,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.3287154319999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929BLNgo4gKP4cyVGQ1idbFcg3rBXddm2dGLZLEugabh,six-hours-before,1787248458,2026-08-20T17:54:18+00:00,0.19691,1787248458,2026-08-20T17:54:18+00:00,283.55,1,0,572572.959691,0,572572.959691,0.024691357,0,2.1679011446,0,gmgn,,,9,1347.03040251129,0.0,0.024691357,572572.959691,572572.959691,1,0.024691357,572572.959691,572572.959691,1,0.024691357,572572.959691,572572.959691,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.1651655276910002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5NTPDUCmDmFjWpdCQ4gUypnpEHp59vVnxqvQvGkE4XS3,hour-before,1787262959,2026-08-20T21:55:59+00:00,0.02907,1787262959,2026-08-20T21:55:59+00:00,41.867,1,1,177461.238793,177461.238793,0.0,0.029898235,0.032101684,2.6166935272,2.8056871816,,,,2,-0.03656331708,0.0,0.029898235,177461.238793,0.0,1,0.029898235,177461.238793,0.0,1,0.029898235,177461.238793,0.0,1,0.029898235,177461.238793,0.0,1,0,0,-177461.238793,0,0,0,0,0,False,0.926845285,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A6ATAhCsAGzLnNzV6CgxKXwS1wjZ6v3Hhdb6UQF5TNQ,hour-before,1787263861,2026-08-20T22:11:01+00:00,0.01863,1787263861,2026-08-20T22:11:01+00:00,26.833,1,1,163586.324126,163586.324126,0.0,0.029629629,0.033259239,2.5896295746,2.90785526577,,,,2,0.24513610531,0.0,0.029629629,163586.324126,0.0,1,0.029629629,163586.324126,0.0,1,0.029629629,163586.324126,0.0,1,0.029629629,163586.324126,0.0,1,0.029629629,163586.324126,0.0,1,0,0,0,0,False,0.918518499,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6macjVoEMRtfpupFP4cQtCr49Uws5UFcxLVrGxAKMdr,launch-window,1783652753,2026-07-10T03:05:53+00:00,41.81387,1787263874,2026-08-20T22:11:14+00:00,26.617,2,0,826475.887017,0,826475.887017,0.141183137,0,11.31471266164,0,fomo,,,25,0.0,0.0,0.021475951,118490.237083,118490.237083,1,0.021475951,118490.237083,118490.237083,1,0.021475951,118490.237083,118490.237083,1,0.021475951,118490.237083,118490.237083,1,0.021475951,118490.237083,118490.237083,1,0,0,0,0,False,0.784244718083,True,2VNa1SkLjsHqXq6rCKAhFesUr4pyfTtd1xexFVw5W4XV,TOP39,0,,4545773.96122,0.46929114086140244,618.8979423567013,1783652753,2026-07-10T03:05:53+00:00,60211.967,launch-window,True,False,False,False,2774.08700540007,4545773.96122,0,0,25,0,2774.08700540007,0,-2166.6775831514888,-0.7778204408068268,0,-2166.6775831514888,0.0006102562575846947,,F1AQWYA4Qa9kfe3B3Ryeyep6KnuXHFxiEWiwLvUbJbVv,0.011441516,1787267534,2026-08-20T23:12:14+00:00,2UusoA96tpkB1tim4A71BakV7Gdw2dYsRuN148vrSMRNP9xtKvnV4ERnibNDD1irSdshgJTFx7FM7geHbgdEyYuP,buy,"fomo,fresh_wallet",bundler,,,1787267534,2026-08-20T23:12:14+00:00
kEdTbkJ715jULkQVahQbp54zGX4LRSp6CfDcSZdKRiZ,old-holder,1783652889,2026-07-10T03:08:09+00:00,41.81229,1787262794,2026-08-20T21:53:14+00:00,44.617,37,2,519097.474552,407491.713083,111605.76146900002,0.085066645,0.018635072,6.80796183592,1.47509382872,axiom,,,115,15.45626586446,0.0,0.011733331999999999,111605.761469,111605.761469,2,0.011733331999999999,111605.761469,111605.761469,2,0.011733331999999999,111605.761469,111605.761469,2,0.011733331999999999,111605.761469,111605.761469,2,0,0,0,0,0,0,0,0,False,0.47533905346899996,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5jSwL45MnTocuFwxn5ayi1mcDtpX8VuVDhmQF7WAoVhH,final-ten-minutes,1787265281,2026-08-20T22:34:41+00:00,0.0022,1787265281,2026-08-20T22:34:41+00:00,3.167,1,0,37189.169228,0,37189.169228,0.011209702,0,0.97950376076,0,,,,6,42.071228996853364,0.0,0.011209702,37189.169228,37189.169228,1,0.011209702,37189.169228,37189.169228,1,0.011209702,37189.169228,37189.169228,1,0.011209702,37189.169228,37189.169228,1,0.011209702,37189.169228,37189.169228,1,0.011209702,37189.169228,37189.169228,1,False,0.440738441228,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A5uE73rZzLY6jVkvywwyuJ6x6yEouBCrK3mcFjL3Ljs,final-ten-minutes,1787265460,2026-08-20T22:37:40+00:00,0.00013,1787265460,2026-08-20T22:37:40+00:00,0.183,1,0,24122.991664,0,24122.991664,0.009876542,0,0.8627159437,0,,sniper,,2,2.46590594889,0.0,0.009876542,24122.991664,24122.991664,1,0.009876542,24122.991664,24122.991664,1,0.009876542,24122.991664,24122.991664,1,0.009876542,24122.991664,24122.991664,1,0.009876542,24122.991664,24122.991664,1,0.009876542,24122.991664,24122.991664,1,False,0.37967850366399997,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CcHU3rPWc6bA97AHNaS3Dszk1rKAGBcgEkuyD6QVGsh,hour-before,1787262931,2026-08-20T21:55:31+00:00,0.0294,1787262931,2026-08-20T21:55:31+00:00,42.333,1,1,65447.646859,65447.646859,0.0,0.009876542,0.013684787,0.86390112874,1.19673462315,,,,2,0.30270216378,0.0,0.009876542,65447.646859,0.0,1,0.009876542,65447.646859,0.0,1,0.009876542,65447.646859,0.0,1,0.009876542,65447.646859,0.0,1,0,0,0,0,0,0,0,0,False,0.30617280199999997,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7QJKUDyAz2jmy653cARNzdgXCqktFjs2qASNcCcLTeVh,six-hours-before,1787259556,2026-08-20T20:59:16+00:00,0.06846,1787259556,2026-08-20T20:59:16+00:00,98.583,1,1,224517.380068,224517.380068,0.0,0.011193094,0.011089386,0.9799553797,0.96998859342,padre,,,2,-0.04249315505,0.0,0.011193094,224517.380068,0.0,1,0.011193094,224517.380068,0.0,1,0.011193094,224517.380068,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.268634256,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dd3z1rP9zrQ5uhov1W212GJ3aNtGacveFL4r2jsMQfCM,six-hours-before,1787254167,2026-08-20T19:29:27+00:00,0.13083,1787254167,2026-08-20T19:29:27+00:00,188.4,1,3,206001.532445,206001.53244500002,-2.9103830456733704e-11,0.00952645,0.024299222000000002,0.8319448785,2.12747093094,axiom,,,4,1.26277518469,0.0,0.00952645,206001.532445,-2.9103830456733704e-11,1,0.00952645,206001.532445,-2.9103830456733704e-11,1,0.00952645,206001.532445,-2.9103830456733704e-11,1,0,0,-206001.53244500002,0,0,0,0,0,0,0,0,0,False,0.2286348,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2o9Afa8JVgb3bcoTwL1Qy1HBJJ2U246uctRzuspkvBCq,final-ten-minutes,1787265378,2026-08-20T22:36:18+00:00,0.00108,1787265378,2026-08-20T22:36:18+00:00,1.55,1,0,15633.322813,0,15633.322813,0.004923861,0,0.43029621279,0,,,,17,24.399027706057513,0.0,0.004923861,15633.322813,15633.322813,1,0.004923861,15633.322813,15633.322813,1,0.004923861,15633.322813,15633.322813,1,0.004923861,15633.322813,15633.322813,1,0.004923861,15633.322813,15633.322813,1,0.004923861,15633.322813,15633.322813,1,False,0.192892318813,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
